blockSize,capacity,deviceId,expansionLimits,filesystemId,freeCapacity,isConfigTransferEnabled,isConfigTransferEnabledValid,isDedupeEnabled,isDedupeSupported,isLogicalCapacityValid,isLogicalFreeCapacityValid,isNDMPRecoveryTarget,isNonStrictWORM,isObjectReplicationTarget,isReadCached,isReadOnly,isSysLocked,isThinProvisioningEnabled,isThinProvisioningEnabledValid,isTiered,isTransferRawXVLsEnabled,isTransferRawXVLsEnabledValid,isTrueSparseFileEnabled,isTrueSparseFileEnabledValid,isUnlimitedExpansion,isWORM,label,logicalCapacity,logicalFreeCapacity,objectId,status,storagePoolId,tierInformation,usedCapacity,usedSnapshotCapacity,virtualServerId,thresholds.liveReset,thresholds.liveSevere,thresholds.liveWarning,thresholds.snapshotReset,thresholds.snapshotSevere,thresholds.snapshotWarning,thresholds.stopGrowingAtSevereLevel,thresholds.totalReset,thresholds.totalSevere,thresholds.totalWarning
4096,18192038625280,1030,18691697672192,B66311AA7C5D34970000000000000000,2643849797632,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FDI4_INTF_T3,18192038625280,2643849797632,42363633313141413743354433343937303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],15548188827648,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,12070275776512,1025,12094627905536,B66311AC6A7787D50000000000000000,869127970816,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,cartoes20_INTF_T1,12070275776512,869127970816,42363633313141433641373738374435303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],11201147805696,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,29665540440064,1084,29686813949952,B66311B09AAB47E50000000000000000,3308341522432,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,cartoeslegado_INTF_T1,29665540440064,3308341522432,42363633313142303941414234374535303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],26357198917632,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1083,19327352832,B66311B2EC5D12710000000000000000,16795795456,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,QUORUMITAUSQL_INTF_T1,19243466752,16795795456,42363633313142324543354431323731303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2447671296,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,1867329306624,1082,4398046511104,B66311B4D5EBAB980000000000000000,305858252800,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,migtemp_INTF_T1,1867329306624,305858252800,42363633313142344435454241423938303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],1561471053824,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,1424561799168,1089,1429150367744,B66311B91DB72F740000000000000000,188409430016,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,fdi2023st_INTF_T0,1424561799168,188409430016,42363633313142393144423732463734303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],1236152369152,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,115502743552,1088,1099511627776,B66311BB096DA5030000000000000000,19295739904,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,cartoes23_INTF_T0,115502743552,19295739904,42363633313142423039364441353033303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],96207003648,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,5486485176320,1087,5497558138880,B66311BD709BB2F70000000000000000,931909603328,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,ITAUAUDIO2023_INTF_T0,5486485176320,931909603328,42363633313142443730394242324637303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],4554575572992,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,7353814482944,1086,7365868912640,B66311BF401172E50000000000000000,927269273600,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,fdi2022st_INTF_T3,7353814482944,927269273600,42363633313142463430313137324535303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],6426545209344,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,2849123598336,1105,2858730232217,B6668060CBDCB5500000000000000000,230009102336,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,SRVEQSQL02_INTF_T1,2849123598336,230009102336,42363636383036304342444342353530303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2619114496000,0,10,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,1867329306624,1106,1869169767219,B66681D2C0518A290000000000000000,244540850176,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,PRAVALERBPM_INTF_T2,1867329306624,244540850176,42363636383144324330353138413239303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],1622788456448,0,11,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1107,21474836480,B6675A36E137C8440000000000000000,16826605568,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,HNCL03_TSVM_TESTE,19243466752,16826605568,42363637354133364531333743383434303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2416861184,0,5,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,7854337556480,1108,17592186044416,B667DCBE47D849A90000000000000000,1190118215680,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,ITAUAUDIO2022_INTF_T3,7854337556480,1190118215680,42363637444342453437443834394139303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],6664219340800,0,8,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,2897685250048,1109,5497558138880,B66D3E05017CB5090000000000000000,493720186880,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2YEARS_RNNR_T4_deletardia080425,0,0,42363644334530353031374342353039303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,NOT_MOUNTED,13146964770464328353,[],2403965063168,0,12,,,,,,,,,,
4096,96250888192,1029,214748364800,B67401945D68DD6E0000000000000000,38524215296,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,K8SHML_EEVN_T1,96250888192,38524215296,42363734303139343544363844443645303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],57726672896,0,1,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,250257342464,1027,547608330240,B677680B305A4B350000000000000000,42535510016,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,PRD_EEVN_T1,250257342464,42535510016,42363737363830423330354134423335303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],207721832448,0,1,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,154006454272,1028,1319413953331,B6776811CD2A29C60000000000000000,149242998784,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,HMG_EEVN_T1,154006454272,149242998784,42363737363831314344324132394336303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],4763455488,0,1,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1026,107374182400,B6776836CD84B8190000000000000000,14740074496,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,EEVNFS01_EEVN_T1,19243466752,14740074496,42363737363833364344383442383139303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],4503392256,0,1,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,211753631744,1024,214748364800,B677690E80BF75290000000000000000,68743294976,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,STOREP_TSSG_T1,211753631744,68743294976,42363737363930453830424637353239303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],143010336768,0,2,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,173853900800,1042,214748364800,B67890A97630B0F80000000000000000,98351448064,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,PBI_ATNT_T4,173853900800,98351448064,42363738393041393736333042304638303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],75502452736,0,2,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1036,53687091200,B67A84331977D3D40000000000000000,15666274304,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTPXVA112_FRKW_T1,19243466752,15666274304,42363741383433333139373744334434303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],3577192448,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1035,10737418240,B67A84351402CF000000000000000000,3629232128,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTDXVD07_FRKW_T1,19243466752,3629232128,42363741383433353134303243463030303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],15614234624,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1034,53687091200,B67A843719B6DE2F0000000000000000,16819941376,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTDXVA146_FRKW_T2,19243466752,16819941376,42363741383433373139423644453246303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2423525376,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1038,53687091200,B67A843C072F8EB40000000000000000,16821465088,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTSXVA167_FRKW_T2,19243466752,16821465088,42363741383433433037324638454234303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2422001664,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,327256375296,1037,322122547200,B67A843EE0BCFBDC0000000000000000,375328768,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,FKTPXVA135_FRKW_OLD,0,0,42363741383433454530424346424443303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,NOT_MOUNTED,13146620376781498893,[],326881046528,0,4,,,,,,,,,,
4096,519766540288,1033,536870912000,B67A844273E3066C0000000000000000,184422023168,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTPXVA194_FRKW_T1,519766540288,184422023168,42363741383434323733453330363643303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],335344517120,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1032,10737418240,B67A84474E7926AA0000000000000000,15640440832,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTHXVA177A_FRKW_T3,19243466752,15640440832,42363741383434373445373932364141303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],3603025920,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,500514684928,1040,644245094400,B67B1D14C914264C0000000000000000,494456238080,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTHXVD176A_FRKW_T2,500514684928,494456238080,42363742314431344339313432363443303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],6058446848,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,19243466752,1041,53687091200,B67B1DEE8F27CD4F0000000000000000,16705974272,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTHXVA177A_FRKW_T2,19243466752,16705974272,42363742314445453846323743443446303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2537492480,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,2983878197248,1039,4398046511104,B67B27E36F4B2EBC0000000000000000,1120433758208,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,ECOL001_EEVN_T1,2983878197248,1120433758208,42363742323745333646344232454243303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],1863444439040,0,1,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,56039189774336,1043,56075093016576,B67CFE214A5D66730000000000000000,2498646900736,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,HNCL03_TSVM_DTS001,56039189774336,2498646900736,42363743464532313441354436363733303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],53540542873600,0,5,93.0,99.0,98.0,93.0,99.0,98.0,False,93.0,99.0,98.0
4096,4191980355584,1052,15393162788864,B67D2663323612440000000000000000,2356117856256,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,JS1YEAR_ATNT_T4,4191980355584,2356117856256,42363744323636333332333631323434303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],1835862499328,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,15377056661504,1050,15393162788864,B67D2664D94256F50000000000000000,642617339904,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,5YEARS02_ATNT_T4,15377056661504,642617339904,42363744323636344439343235364635303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],14734439321600,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,8789650571264,1049,8796093022208,B67D266678A5FC660000000000000000,725469798400,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,6YEARS_ATNT_T4,8789650571264,725469798400,42363744323636363738413546433636303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],8064180772864,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,2021335760896,1055,17179869184000,B67D266DF73B20D40000000000000000,312587313152,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,TSBRJUMP01_ATNT_T1,2021335760896,312587313152,42363744323636444637334232304434303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],1708748447744,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,3561400303616,1054,6597069766656,B67D266F6AAC1C100000000000000000,597825961984,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,5YICATU_ATNT_T2,3561400303616,597825961984,42363744323636463641414331433130303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2963574341632,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,47251619577856,1048,47278999994368,B67D2999987BA1A10000000000000000,4112232550400,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,3YEARS_ATNT_T4,47251619577856,4112232550400,42363744323939393938374241314131303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],43139387027456,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,68076330549248,1047,68118181314560,B67D299B323DB7C70000000000000000,1463724908544,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,11YEARS_ATNT_T4,68076330549248,1463724908544,42363744323939423332334442374337303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],66612605640704,0,3,92.0,98.0,97.0,92.0,98.0,97.0,False,92.0,98.0,97.0
4096,387923056787456,1046,388127604604928,B67D299D095DB2A70000000000000000,17218518798336,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,5YEARS_ATNT_T4,387923056787456,17218518798336,42363744323939443039354442324137303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],370704537989120,0,3,93.0,99.0,98.0,93.0,99.0,98.0,False,93.0,99.0,98.0
4096,2182917128192,1044,2199023255552,B67D299EC61871EF0000000000000000,300477833216,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,4YEARS_ATNT_T4,2182917128192,300477833216,42363744323939454336313837314546303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],1882439294976,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,56039189774336,1056,56075093016576,B67D3CBA4C1EF6DA0000000000000000,2192200081408,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,HNCL03_TSVM_DTS002,56039189774336,2192200081408,42363744334342413443314546364441303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],53846989692928,0,5,93.0,99.0,98.0,93.0,99.0,98.0,False,93.0,99.0,98.0
4096,56039189774336,1057,56075093016576,B67D3D22A5DC902A0000000000000000,1297748840448,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,HNCL03_TSVM_DTS003,56039189774336,1297748840448,42363744334432324135444339303241303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],54741440933888,0,5,93.0,99.0,98.0,93.0,99.0,98.0,False,93.0,99.0,98.0
4096,19310575616,1074,536870912000,B6CC8AC0E475380F0000000000000000,16893661184,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,IBMP_PAN,19310575616,16893661184,42364343384143304534373533383046303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],2416914432,0,11,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,386354118656,1081,322122547200,B6D22959A7D826A50000000000000000,142222069760,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,FKTPXVA135_FRKW_T2,386354118656,142222069760,42364432323935394137443832364135303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],244132048896,0,4,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,539018395648,1101,5497558138880,B6D26574DB519DEC0000000000000000,421252894720,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,JORNEY_TSBRJOU002_T2,539018395648,421252894720,42364432363537344442353139444543303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],117765500928,0,3,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,10972970352640,1070,10995116277760,B6E85BD91235B7AE0000000000000000,3738175426560,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,STS449LNX_iSCSI01,10972970352640,3738175426560,42364538354244393132333542374145303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],7234794926080,0,16,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,57747177472,1079,32212254720,B6EDC31D987221CD0000000000000000,55134912512,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,STORAGE_TEST_TARGET,57747177472,55134912512,42364544433331443938373232314344303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146620376781498893,[],2612264960,0,2,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
4096,193172865024,1068,0,B6FAB6ADC6DE2E450000000000000000,176023363584,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,TSVM_POCVME,193172865024,176023363584,42364641423641444336444532453435303030303030303030303030303030303a3a3a303a3a3a4f49445f24232140255f56,MOUNTED,13146964770464328353,[],17149501440,0,2,80.0,97.0,90.0,80.0,97.0,90.0,False,90.0,97.0,95.0
